Pathogen,taxa
Vic,2013700157_224381_v1_4|B/Montana/03/2012|HA|Victoria|09/26/2012
Vic,2013702689_235386_v1_4|B/Washington/02/2013|HA|Victoria|03/18/2013
Vic,2013762802_236840_v1_4|B/Minnesota/03/2013|HA|Victoria|03/25/2013
Vic,2013703738_233500_v1_4|B/Minnesota/02/2013|HA|Victoria|02/08/2013
Vic,2013705516_225714_v1_4|B/Minnesota/05/2012|HA|Victoria|10/24/2012
Vic,2013762709_235794_v1_4|B/Delaware/04/2013|HA|Victoria|03/18/2013
Vic,2013703901_234540_v1_4|B/Delaware/01/2013|HA|Victoria|02/21/2013
Vic,2013762821_236829_v1_4|B/Virginia/05/2013|HA|Victoria|04/08/2013
Vic,2013703957_235002_v1_4|B/Virginia/03/2013|HA|Victoria|02/25/2013
Vic,2013705813_230209_v1_4|B/Virginia/05/2012|HA|Victoria|12/14/2012
Vic,2013702853_237980_v1_4|B/California/05/2013|HA|Victoria|04/19/2013
Vic,2013703182_234013_v1_4|B/Ohio/02/2013|HA|Victoria|02/07/2013
Vic,2013700672_225622_v1_4|B/Ohio/02/2012|HA|Victoria|10/26/2012
Vic,2013700176_224575_v1_4|B/Nevada/14/2012|HA|Victoria|10/09/2012
Vic,2013763007_238218_v1_4|B/Rhode_Island/01/2013|HA|Victoria|04/24/2013
Vic,2013703100_233402_v1_4|B/South_Dakota/01/2013|HA|Victoria|02/04/2013
Vic,2013704910_232074_v1_4|B/Hawaii/15/2012|HA|Victoria|12/18/2012
Vic,2012700290_224159_v1_4|B/Hawaii/11/2012|HA|Victoria|09/08/2012
Vic,2013705867_230233_v1_4|B/Nebraska/13/2012|HA|Victoria|12/30/2012
Vic,2013705864_230232_v1_4|B/Nebraska/12/2012|HA|Victoria|12/26/2012
Vic,2013701014_226981_v1_4|B/Nebraska/05/2012|HA|Victoria|11/20/2012
Vic,2013702729_236123_v1_4|B/Oklahoma/04/2013|HA|Victoria|03/14/2013
Vic,2013762782_236343_v1_4|B/New_York/03/2013|HA|Victoria|03/25/2013
Vic,2013704633_228410_v1_4|B/Louisiana/01/2012|HA|Victoria|12/06/2012
Vic,2013762801_236345_v1_4|B/Wisconsin/03/2013|HA|Victoria|03/11/2013
Vic,2013703743_233489_v1_4|B/Wisconsin/02/2013|HA|Victoria|02/06/2013
Vic,2013705993_231379_v1_4|B/Wisconsin/01/2013|HA|Victoria|01/15/2013
Vic,2013705734_228812_v1_4|B/Wisconsin/16/2012|HA|Victoria|12/09/2012
Vic,2013705629_227902_v1_4|B/Wisconsin/14/2012|HA|Victoria|12/11/2012
Vic,2013705545_226636_v1_4|B/Wisconsin/12/2012|HA|Victoria|11/19/2012
Vic,2013700332_224825_v1_4|B/Wisconsin/11/2012|HA|Victoria|10/12/2012
Vic,2013702511_233713_v1_4|B/Nevada/05/2013|HA|Victoria|02/13/2013
Vic,2013763009_238269_v1_4|B/Massachusetts/04/2013|HA|Victoria|04/06/2013
Vic,2013762731_235779_v1_4|B/Massachusetts/03/2013|HA|Victoria|03/01/2013
Vic,2013758550_234163_v1_4|B/Massachusetts/02/2013|HA|Victoria|03/02/2013
Vic,2013703684_233072_v1_4|B/Massachusetts/01/2013|HA|Victoria|02/04/2013
Vic,2013700614_225579_v1_4|B/Florida/38/2012|HA|Victoria|10/30/2012
Vic,2013700169_224644_v1_4|B/Florida/36/2012|HA|Victoria|10/08/2012
Vic,2013702501_233711_v1_4|B/Iowa/03/2013|HA|Victoria|02/06/2013
Vic,2013704690_230533_v1_4|B/Iowa/09/2012|HA|Victoria|12/15/2012
Vic,2013703449_236243_v1_4|B/Indiana/03/2013|HA|Victoria|03/18/2013
Vic,2013701067_227557_v1_4|B/Connecticut/04/2012|HA|Victoria|12/03/2012
Vic,2013700622_225546_v1_4|B/Kentucky/04/2012|HA|Victoria|10/30/2012
Vic,2013702586_233779_v1_4|B/Alaska/03/2013|HA|Victoria|02/20/2013
Vic,2013704929_232110_v1_4|B/Alaska/01/2013|HA|Victoria|01/17/2013
Vic,2013761217_236966_v1_4|B/Pennsylvania/03/2013|HA|Victoria|04/16/2013
Vic,2013700328_224808_v1_4|B/Pennsylvania/07/2012|HA|Victoria|10/16/2012
Vic,2012700017_224199_v1_4|B/Pennsylvania/06/2012|HA|Victoria|09/07/2012
Vic,2012700017_223860_v1_4|B/Pennsylvania/06/2012|HA|Victoria|09/07/2012
Vic,2013763235_237170_v1_4|B/Colorado/05/2013|HA|Victoria|04/02/2013
Vic,2013761384_237776_v1_4|B/Georgia/07/2013|HA|Victoria|04/15/2013
Vic,2013762704_234991_v1_4|B/New_Hampshire/03/2013|HA|Victoria|03/11/2013
Vic,2013700465_224998_v1_4|B/South_Carolina/04/2012|HA|Victoria|10/23/2012
Vic,2013703311_235084_v1_4|B/Illinois/02/2013|HA|Victoria|03/11/2013
Vic,2013703376_235704_v1_4|B/Wyoming/03/2013|HA|Victoria|03/04/2013
Vic,2013705170_227493_v1_4|B/Wyoming/10/2012|HA|Victoria|12/06/2012
Vic,2013700036_224234_v1_4|B/Wyoming/04/2012|HA|Victoria|09/05/2012
Vic,2013762840_236845_v1_4|B/Vermont/02/2013|HA|Victoria|04/07/2013
Vic,2013703584_232735_v1_4|B/Vermont/01/2013|HA|Victoria|01/14/2013
Vic,2013703397_235710_v1_4|B/North_Dakota/02/2013|HA|Victoria|03/03/2013
Vic,2013705337_231274_v1_4|B/North_Dakota/04/2012|HA|Victoria|12/28/2012
Vic,2013700644_225587_v1_4|B/North_Dakota/01/2012|HA|Victoria|11/07/2012
Vic,2013700469_224963_v1_4|B/Maryland/07/2012|HA|Victoria|10/20/2012
Vic,2013762722_235796_v1_4|B/Texas/06/2013|HA|Victoria|03/03/2013
Vic,2013705942_236268_v1_4|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,2013705943_235643_v1_4|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,2013705942_234460_v1_4|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,2013705943_230485_v1_4|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,2013702551_233672_v1_4|B/New_Mexico/02/2013|HA|Victoria|02/18/2013
Vic,2013703998_235790_v1_4|B/New_York/20/2012|HA|Victoria|11/28/2012
Vic,2013703550_231934_v1_4|B/New_York/17/2012|HA|Victoria|12/14/2012
Vic,2013703548_231950_v1_4|B/New_York/16/2012|HA|Victoria|12/14/2012
Vic,2013703554_231944_v1_4|B/New_York/19/2012|HA|Victoria|12/14/2012
Vic,2013703552_231941_v1_4|B/New_York/18/2012|HA|Victoria|12/14/2012
Vic,2013705607_227965_v1_4|B/New_York/14/2012|HA|Victoria|11/26/2012
Vic,2013761499_238066_v1_4|B/North_Carolina/10/2013|HA|Victoria|04/20/2013
Vic,2013762809_236822_v1_4|B/New_Jersey/04/2013|HA|Victoria|04/05/2013
Vic,2013705945_231365_v1_4|B/New_Jersey/02/2013|HA|Victoria|01/07/2013
Vic,2013700248_224713_v1_4|B/New_Jersey/02/2012|HA|Victoria|09/24/2012
Vic,2013700401_237680_v1_4|B/Utah/08/2012|HA|Victoria|10/13/2012
Vic,2013703081_233407_v1_4|B/Utah/02/2013|HA|Victoria|02/16/2013
Vic,2013700401_233575_v1_4|B/Utah/08/2012|HA|Victoria|10/13/2012
Vic,2013705235_229056_v1_4|B/Utah/17/2012|HA|Victoria|12/25/2012
Vic,2013700401_225048_v1_4|B/Utah/08/2012|HA|Victoria|10/13/2012
Vic,2013700401_224824_v1_4|B/Utah/08/2012|HA|Victoria|10/13/2012
Vic,2013705943_273432_v1_4|B/Texas/2/2013|HA|Victoria|01/09/2013
Vic,B/Texas/02/2013_E_E5+2_HA|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,B/Texas/02/2013_M1/C2+1_HA|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,B/Texas/02/2013_E_E5+1_HA|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,b-texas-02-2013M3M1haJ|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,b-texas-02-2013E5E1haJ|B/Texas/02/2013|HA|Victoria|01/09/2013
Vic,3000093853_262053_v1_4|B/Texas/35/2014|HA|Victoria|12/14/2014
Vic,3000093852_262055_v1_4|B/Texas/34/2014|HA|Victoria|12/15/2014
Vic,3000093850_262057_v1_4|B/Texas/33/2014|HA|Victoria|12/15/2014
Vic,3000093012_260383_v1_4|B/Texas/28/2014|HA|Victoria|11/03/2014
Vic,3000097115_266272_v1_4|B/Pennsylvania/03/2015|HA|Victoria|02/04/2015
Vic,3000384033_269143_v1_4|B/Montana/10/2015|HA|Victoria|03/12/2015
Vic,3000383800_269575_v1_4|B/Delaware/02/2015|HA|Victoria|04/12/2015
Vic,3000385566_270309_v1_4|B/California/58/2015|HA|Victoria|04/21/2015
Vic,3000385645_271182_v1_4|B/California/81/2015|HA|Victoria|04/25/2015
Vic,3000094602_268300_v1_4|B/California/42/2015|HA|Victoria|02/22/2015
Vic,3000097166_266802_v1_4|B/California/02/2015|HA|Victoria|02/09/2015
Vic,3000097204_267318_v1_4|B/California/05/2015|HA|Victoria|02/04/2015
Vic,3000094516_268045_v1_4|B/California/04/2015|HA|Victoria|02/17/2015
Vic,3000096998_264543_v1_4|B/California/34/2014|HA|Victoria|12/28/2014
Vic,3000096801_261294_v1_4|B/California/32/2014|HA|Victoria|11/13/2014
Vic,3000097969_263446_v1_4|B/Ohio/04/2014|HA|Victoria|12/21/2014
Vic,3000093860_262065_v1_4|B/Nevada/23/2014|HA|Victoria|12/01/2014
Vic,3000383849_270164_v1_4|B/Rhode_Island/06/2015|HA|Victoria|04/12/2015
Vic,3000383708_268896_v1_4|B/Rhode_Island/03/2015|HA|Victoria|03/13/2015
Vic,3000383850_270163_v1_4|B/Rhode_Island/07/2015|HA|Victoria|04/15/2015
Vic,3000094942_266482_v1_4|B/Rhode_Island/01/2015|HA|Victoria|02/10/2015
Vic,3000385559_270318_v1_4|B/Arizona/02/2015|HA|Victoria|04/20/2015
Vic,3000385656_271158_v1_4|B/Hawaii/09/2015|HA|Victoria|04/30/2015
Vic,3000092768_260055_v1_4|B/Hawaii/34/2014|HA|Victoria|09/15/2014
Vic,3000383706_268915_v1_4|B/Nebraska/09/2015|HA|Victoria|03/09/2015
Vic,3000094629_268987_v1_4|B/Oklahoma/05/2015|HA|Victoria|03/23/2015
Vic,3000097076_265414_v1_4|B/Oklahoma/02/2015|HA|Victoria|02/02/2015
Vic,3000096493_267785_v1_4|B/Alabama/02/2015|HA|Victoria|03/04/2015
Vic,3000385696_271438_v1_4|B/Louisiana/29/2015|HA|Victoria|04/14/2015
Vic,3000094624_268973_v1_4|B/Louisiana/13/2015|HA|Victoria|03/09/2015
Vic,3000385547_270317_v1_4|B/Louisiana/20/2015|HA|Victoria|04/06/2015
Vic,3000094694_269805_v1_4|B/Louisiana/16/2015|HA|Victoria|04/08/2015
Vic,3000094621_268983_v1_4|B/Louisiana/03/2015|HA|Victoria|02/24/2015
Vic,3000094506_268027_v1_4|B/Louisiana/01/2015|HA|Victoria|02/12/2015
Vic,3000096942_263546_v1_4|B/Louisiana/16/2014|HA|Victoria|12/09/2014
Vic,3000096817_261772_v1_4|B/Louisiana/14/2014|HA|Victoria|11/11/2014
Vic,3000383755_269220_v1_4|B/Washington/17/2015|HA|Victoria|03/18/2015
Vic,3000383687_268904_v1_4|B/Wisconsin/20/2015|HA|Victoria|03/19/2015
Vic,3000383645_268273_v1_4|B/Wisconsin/11/2015|HA|Victoria|03/07/2015
Vic,3000094860_265570_v1_4|B/Wisconsin/01/2015|HA|Victoria|02/01/2015
Vic,3000097375_261876_v1_4|B/Wisconsin/13/2014|HA|Victoria|12/08/2014
Vic,3000096059_268171_v1_4|B/Arkansas/13/2015|HA|Victoria|03/04/2015
Vic,3000094505_268024_v1_4|B/Arkansas/12/2015|HA|Victoria|03/10/2015
Vic,3000097188_267317_v1_4|B/Arkansas/08/2015|HA|Victoria|02/18/2015
Vic,3000094501_268017_v1_4|B/Arkansas/07/2015|HA|Victoria|03/07/2015
Vic,3000097049_265400_v1_4|B/Arkansas/02/2015|HA|Victoria|01/22/2015
Vic,3000096828_261941_v1_4|B/Arkansas/04/2014|HA|Victoria|12/07/2014
Vic,3000092910_260330_v1_4|B/Arkansas/03/2014|HA|Victoria|09/09/2014
Vic,3000385571_270677_v1_4|B/Nevada/14/2015|HA|Victoria|04/29/2015
Vic,3000385570_270673_v1_4|B/Nevada/13/2015|HA|Victoria|04/28/2015
Vic,3000094939_271228_v1_4|B/Missouri/01/2015|HA|Victoria|02/15/2015
Vic,3000093252_261621_v1_4|B/Missouri/03/2014|HA|Victoria|12/02/2014
Vic,3000383774_269594_v1_4|B/Massachusetts/09/2015|HA|Victoria|04/01/2015
Vic,3000096456_267788_v1_4|B/Florida/12/2015|HA|Victoria|03/02/2015
Vic,3000096354_266637_v1_4|B/Florida/05/2015|HA|Victoria|02/12/2015
Vic,3000096459_267793_v1_4|B/Florida/10/2015|HA|Victoria|03/06/2015
Vic,3000097876_261982_v1_4|B/Florida/57/2014|HA|Victoria|12/02/2014
Vic,3000098025_263465_v1_4|B/Florida/01/2015|HA|Victoria|01/03/2015
Vic,3000092317_260348_v1_4|B/Florida/45/2014|HA|Victoria|09/24/2014
Vic,3000094457_267614_v1_4|B/Iowa/03/2015|HA|Victoria|02/24/2015
Vic,3000384319_273982_v1_4|B/Indiana/25/2015|HA|Victoria|04/27/2015
Vic,3000096345_266625_v1_4|B/Indiana/01/2015|HA|Victoria|02/01/2015
Vic,3000097198_267321_v1_4|B/Texas/14/2015|HA|Victoria|02/18/2015
Vic,3000094500_268044_v1_4|B/Texas/13/2015|HA|Victoria|03/04/2015
Vic,3000096907_263539_v1_4|B/Texas/41/2014|HA|Victoria|12/18/2014
Vic,3000383926_270409_v1_4|B/Connecticut/50/2015|HA|Victoria|04/01/2015
Vic,3000384280_270457_v1_4|B/Kentucky/17/2015|HA|Victoria|04/07/2015
Vic,3000398834_270341_v1_4|B/Georgia/25/2015|HA|Victoria|04/15/2015
Vic,3000398606_269476_v1_4|B/Georgia/07/2015|HA|Victoria|03/29/2015
Vic,3000384173_270063_v1_4|B/Illinois/17/2015|HA|Victoria|04/12/2015
Vic,3000384103_269130_v1_4|B/Illinois/07/2015|HA|Victoria|03/29/2015
Vic,3000096418_267729_v1_4|B/Illinois/03/2015|HA|Victoria|02/20/2015
Vic,3000384342_270994_v1_4|B/Wyoming/25/2015|HA|Victoria|04/15/2015
Vic,3000096502_267799_v1_4|B/Wyoming/07/2015|HA|Victoria|03/05/2015
Vic,3000098184_265047_v1_4|B/Wyoming/02/2015|HA|Victoria|01/29/2015
Vic,3000096966_264067_v1_4|B/Idaho/09/2014|HA|Victoria|12/26/2014
Vic,3000384133_269723_v1_4|B/North_Dakota/08/2015|HA|Victoria|04/03/2015
Vic,3000384057_269145_v1_4|B/North_Dakota/14/2015|HA|Victoria|03/09/2015
Vic,3000098073_264333_v1_4|B/North_Dakota/05/2015|HA|Victoria|01/04/2015
Vic,3000097973_263441_v1_4|B/North_Dakota/02/2014|HA|Victoria|12/10/2014
Vic,3000384008_272011_v1_4|B/Maryland/14/2015|HA|Victoria|03/18/2015
Vic,3000383826_269602_v1_4|B/Texas/28/2015|HA|Victoria|04/13/2015
Vic,3000383631_268257_v1_4|B/Texas/19/2015|HA|Victoria|03/02/2015
Vic,3000383626_268231_v1_4|B/Texas/22/2015|HA|Victoria|03/03/2015
Vic,3000094981_267435_v1_4|B/Texas/15/2015|HA|Victoria|03/03/2015
Vic,3000094980_267448_v1_4|B/Texas/10/2015|HA|Victoria|03/02/2015
Vic,3000097354_261879_v1_4|B/Texas/38/2014|HA|Victoria|12/09/2014
Vic,3000094790_265631_v1_4|B/Texas/03/2015|HA|Victoria|01/28/2015
Vic,3000385597_270323_v1_4|B/New_Mexico/21/2015|HA|Victoria|04/21/2015
Vic,3000385593_270687_v1_4|B/New_Mexico/19/2015|HA|Victoria|04/19/2015
Vic,3000094710_269806_v1_4|B/New_Mexico/14/2015|HA|Victoria|04/06/2015
Vic,3000097126_266845_v1_4|B/New_Mexico/02/2015|HA|Victoria|02/02/2015
Vic,3000094546_268057_v1_4|B/New_Mexico/03/2015|HA|Victoria|03/09/2015
Vic,3000098196_264762_v1_4|B/North_Carolina/01/2015|HA|Victoria|02/02/2015
Vic,3000384121_269710_v1_4|B/Utah/15/2015|HA|Victoria|04/13/2015
Vic,3000096515_267929_v1_4|B/Utah/06/2015|HA|Victoria|03/16/2015
Vic,3000096234_265702_v1_4|B/Utah/11/2015|HA|Victoria|02/01/2015
Vic,3000384301_270718_v1_4|B/Florida/39/2015|HA|Victoria|04/21/2015
Vic,3000096409_267716_v1_4|B/Florida/07/2015|HA|Victoria|02/16/2015
Vic,3000479603_N8K8H6D2_v1_4|B/Texas/140/2016|HA|Victoria|03/03/2016
Vic,3025624935_ZZYPO20E_v1_4|B/Michigan/04/2016|HA|Victoria|02/08/2016
Vic,3025626373_291192_v1_4|B/Pennsylvania/26/2016|HA|Victoria|03/23/2016
Vic,3025625498_ZZYPO4MC_v1_4|B/Pennsylvania/11/2016|HA|Victoria|02/15/2016
Vic,3000416555_288086_v1_4|B/Virginia/07/2016|HA|Victoria|03/10/2016
Vic,3000413492_280844_v1_4|B/Montana/18/2015|HA|Victoria|10/09/2015
Vic,3025627118_292618_v1_4|B/Minnesota/22/2016|HA|Victoria|04/24/2016
Vic,3025626908_ZZYPOCEJ_v1_4|B/Delaware/23/2016|HA|Victoria|04/18/2016
Vic,3025626907_ZZYPOBIO_v1_4|B/Delaware/25/2016|HA|Victoria|04/20/2016
Vic,3025627181_ZZYPOCTC_v1_4|B/Washington/88/2016|HA|Victoria|04/27/2016
Vic,3025626725_ZZYPOBCY_v1_4|B/Washington/70/2016|HA|Victoria|03/14/2016
Vic,3025626873_ZZYPOAZ6_v1_4|B/Washington/76/2016|HA|Victoria|03/21/2016
Vic,3025626690_ZZYPOAB0_v1_4|B/Washington/68/2016|HA|Victoria|04/14/2016
Vic,3025625325_287496_v1_4|B/Washington/43/2016|HA|Victoria|02/23/2016
Vic,3025627355_ZZYPODKI_v1_4|B/Virginia/43/2016|HA|Victoria|04/25/2016
Vic,3025625504_288225_v1_4|B/Virginia/11/2016|HA|Victoria|02/22/2016
Vic,3025625080_287099_v1_4|B/Virginia/04/2016|HA|Victoria|02/05/2016
Vic,3025626547_291413_v1_4|B/California/64/2016|HA|Victoria|03/03/2016
Vic,3025625855_289655_v1_4|B/California/57/2016|HA|Victoria|01/27/2016
Vic,3025625118_287040_v1_4|B/California/26/2016|HA|Victoria|02/13/2016
Vic,3025625009_286581_v1_4|B/California/24/2016|HA|Victoria|02/11/2016
Vic,3025624434_284184_v1_4|B/California/120/2015|HA|Victoria|12/28/2015
Vic,3025624429_284210_v1_4|B/California/02/2016|HA|Victoria|01/06/2016
Vic,3025624427_284204_v1_4|B/California/01/2016|HA|Victoria|01/05/2016
Vic,3025627059_ZZYPOBXQ_v1_4|B/Ohio/08/2016|HA|Victoria|04/25/2016
Vic,3025625911_289776_v1_4|B/Ohio/04/2016|HA|Victoria|03/17/2016
Vic,3025625715_289219_v1_4|B/Nevada/16/2016|HA|Victoria|03/08/2016
Vic,3025626118_ZZYPO7IR_v1_4|B/Nevada/19/2016|HA|Victoria|03/15/2016
Vic,3000411368_282333_v1_4|B/Nevada/29/2015|HA|Victoria|12/02/2015
Vic,3025627082_ZZYPOBYS_v1_4|B/Rhode_Island/05/2016|HA|Victoria|04/13/2016
Vic,3025625390_288197_v1_4|B/Rhode_Island/01/2016|HA|Victoria|02/04/2016
Vic,3025626813_ZZYPOAWM_v1_4|B/South_Dakota/17/2016|HA|Victoria|04/10/2016
Vic,3025626797_ZZYPOAW7_v1_4|B/South_Dakota/08/2016|HA|Victoria|03/20/2016
Vic,3025625844_ZZYPO6EF_v1_4|B/Hawaii/10/2016|HA|Victoria|02/25/2016
Vic,3025624244_281591_v1_4|B/Hawaii/33/2015|HA|Victoria|11/03/2015
Vic,3000416356_286130_v1_4|B/New_York/03/2016|HA|Victoria|02/01/2016
Vic,3000415741_283748_v1_4|B/New_York/01/2016|HA|Victoria|01/06/2016
Vic,3025626848_ZZYPOAYN_v1_4|B/Louisiana/05/2016|HA|Victoria|03/07/2016
Vic,3025625246_287462_v1_4|B/Wisconsin/12/2016|HA|Victoria|02/22/2016
Vic,3025626653_291312_v1_4|B/Wisconsin/28/2016|HA|Victoria|04/04/2016
Vic,3025626030_289763_v1_4|B/Florida/42/2016|HA|Victoria|03/09/2016
Vic,3000411288_281994_v1_4|B/Florida/80/2015|HA|Victoria|11/08/2015
Vic,3000477428_286533_v1_4|B/Mississippi/01/2016|HA|Victoria|01/05/2016
Vic,3025627228_ZZYPOD7V_v1_4|B/Iowa/19/2016|HA|Victoria|04/20/2016
Vic,3025626950_ZZYPOBPE_v1_4|B/Iowa/16/2016|HA|Victoria|03/29/2016
Vic,3025626337_290602_v1_4|B/Indiana/11/2016|HA|Victoria|03/28/2016
Vic,3025625934_ZZYPO6K4_v1_4|B/Indiana/09/2016|HA|Victoria|03/07/2016
Vic,3025626211_ZZYPO87Q_v1_4|B/Texas/66/2016|HA|Victoria|03/26/2016
Vic,3025625822_289322_v1_4|B/Texas/49/2016|HA|Victoria|03/03/2016
Vic,3025625068_287266_v1_4|B/Texas/15/2016|HA|Victoria|01/17/2016
Vic,3025627290_ZZYPODH2_v1_4|B/Oregon/32/2016|HA|Victoria|04/12/2016
Vic,3025625650_ZZYPO5FH_v1_4|B/Oregon/23/2016|HA|Victoria|03/02/2016
Vic,3025627322_ZZYPODJ0_v1_4|B/Connecticut/29/2016|HA|Victoria|04/20/2016
Vic,3025627321_ZZYPODIV_v1_4|B/Connecticut/27/2016|HA|Victoria|04/16/2016
Vic,3025627319_ZZYPODIT_v1_4|B/Connecticut/30/2016|HA|Victoria|04/21/2016
Vic,3025627316_ZZYPODIQ_v1_4|B/Connecticut/19/2016|HA|Victoria|03/24/2016
Vic,3025625703_ZZYPO5NL_v1_4|B/Connecticut/13/2016|HA|Victoria|02/24/2016
Vic,3025627138_ZZYPOCRG_v1_4|B/Kentucky/19/2016|HA|Victoria|04/20/2016
Vic,3025625782_289783_v1_4|B/Kentucky/10/2016|HA|Victoria|03/07/2016
Vic,3025624792_286161_v1_4|B/Kentucky/02/2016|HA|Victoria|01/08/2016
Vic,3025624554_285479_v1_4|B/Kentucky/40/2015|HA|Victoria|12/11/2015
Vic,3025627101_ZZYPOCKO_v1_4|B/Colorado/26/2016|HA|Victoria|04/09/2016
Vic,3025626744_ZZYPOAPQ_v1_4|B/Colorado/25/2016|HA|Victoria|04/09/2016
Vic,3025626763_ZZYPOAS9_v1_4|B/New_Hampshire/20/2016|HA|Victoria|04/12/2016
Vic,3025625668_ZZYPO5H7_v1_4|B/New_Hampshire/07/2016|HA|Victoria|02/29/2016
Vic,3025625795_ZZYPO686_v1_4|B/South_Carolina/01/2016|HA|Victoria|02/29/2016
Vic,3025626346_ZZYPO8JI_v1_4|B/Vermont/08/2016|HA|Victoria|03/30/2016
Vic,3025626342_ZZYPO8J3_v1_4|B/Vermont/04/2016|HA|Victoria|03/22/2016
Vic,3025625524_288492_v1_4|B/Idaho/21/2016|HA|Victoria|02/25/2016
Vic,3025624646_285289_v1_4|B/Idaho/02/2016|HA|Victoria|01/13/2016
Vic,3025626583_ZZYPOAC4_v1_4|B/Maryland/07/2016|HA|Victoria|03/10/2016
Vic,3025626273_ZZYPO8FX_v1_4|B/Maryland/04/2016|HA|Victoria|02/24/2016
Vic,3025625695_ZZYPO5NE_v1_4|B/Maryland/02/2016|HA|Victoria|02/16/2016
Vic,3000414041_282520_v1_4|B/Maryland/27/2015|HA|Victoria|12/03/2015
Vic,3025627336_ZZYPODJO_v1_4|B/Texas/82/2016|HA|Victoria|04/21/2016
Vic,3025626936_ZZYPOBMY_v1_4|B/Texas/76/2016|HA|Victoria|04/02/2016
Vic,3025626932_ZZYPOC2B_v1_4|B/Maine/23/2016|HA|Victoria|04/15/2016
Vic,3025625869_290495_v1_4|B/Maine/11/2016|HA|Victoria|03/21/2016
Vic,3025625558_288489_v1_4|B/New_Mexico/06/2016|HA|Victoria|02/22/2016
Vic,3025626630_ZZYPOA5M_v1_4|B/New_Mexico/29/2016|HA|Victoria|03/29/2016
Vic,3025626753_ZZYPOAQC_v1_4|B/New_York/32/2016|HA|Victoria|04/09/2016
Vic,3025626128_ZZYPO7NT_v1_4|B/New_York/23/2016|HA|Victoria|03/07/2016
Vic,3025626537_ZZYPO9G9_v1_4|B/North_Carolina/11/2016|HA|Victoria|03/29/2016
Vic,3025625372_287625_v1_4|B/North_Carolina/05/2016|HA|Victoria|02/25/2016
Vic,3025627090_ZZYPOCEB_v1_4|B/Utah/53/2016|HA|Victoria|04/17/2016
Vic,3025627089_ZZYPOCEA_v1_4|B/Utah/55/2016|HA|Victoria|04/22/2016
Vic,3025625092_287495_v1_4|B/Utah/28/2016|HA|Victoria|02/07/2016
Vic,3025624458_285363_v1_4|B/Utah/48/2015|HA|Victoria|12/31/2015
Vic,3025626714_ZZYPOAD3_v1_4|B/Florida/50/2016|HA|Victoria|04/03/2016
Vic,3025626017_289771_v1_4|B/Florida/38/2016|HA|Victoria|03/08/2016
Vic,3025626015_289773_v1_4|B/Florida/37/2016|HA|Victoria|03/08/2016
Vic,3025625598_ZZYPO4YY_v1_4|B/Florida/30/2016|HA|Victoria|02/29/2016
Vic,3025624804_286197_v1_4|B/Florida/06/2016|HA|Victoria|01/11/2016
Vic,3025624807_286181_v1_4|B/Florida/09/2016|HA|Victoria|01/22/2016
Vic,3025624421_284091_v1_4|B/Florida/86/2015|HA|Victoria|12/28/2015
Vic,3025626175_ZZYPO815_v1_4|B/Kansas/08/2016|HA|Victoria|03/15/2016
Vic,3025629184_ZZYPONUY_v1_4|B/Illinois/07/2017|HA|Victoria|02/11/2017
Vic,3027731337_000J390G_v1_4|B/Texas/65/2017|HA|Victoria|03/06/2017
Vic,3000482920_N8K8HJ5R_v1_4|B/Texas/57/2017|HA|Victoria|03/27/2017
Vic,3027731166_000J38UW_v1_4|B/Pennsylvania/26/2017|HA|Victoria|02/20/2017
Vic,3027730844_000J38LP_v1_4|B/Michigan/47/2017|HA|Victoria|02/08/2017
Vic,3025628945_ZZYPOMGD_v1_4|B/Texas/20/2017|HA|Victoria|02/13/2017
Vic,3025630484_ZZYPOUP1_v1_4|B/Minnesota/39/2017|HA|Victoria|04/04/2017
Vic,3025630055_ZZYPOSXA_v1_4|B/Minnesota/20/2017|HA|Victoria|04/21/2017
Vic,3025628808_ZZYPOLRA_v1_4|B/Minnesota/07/2017|HA|Victoria|01/30/2017
Vic,3025629528_ZZYPOQ3V_v1_4|B/West_Virginia/10/2017|HA|Victoria|03/08/2017
Vic,3025630480_ZZYPOUOA_v1_4|B/Delaware/42/2017|HA|Victoria|04/18/2017
Vic,3025629135_ZZYPOOKQ_v1_4|B/Delaware/13/2017|HA|Victoria|02/28/2017
Vic,3025628154_ZZYPOIC8_v1_4|B/Delaware/01/2017|HA|Victoria|01/02/2017
Vic,3025627595_ZZYPOF5R_v1_4|B/Washington/92/2016|HA|Victoria|10/12/2016
Vic,3025630657_ZZYPOV6Y_v1_4|B/Virginia/25/2017|HA|Victoria|04/02/2017
Vic,3025630655_ZZYPOV70_v1_4|B/Virginia/23/2017|HA|Victoria|03/30/2017
Vic,3025630647_ZZYPOV6W_v1_4|B/Virginia/17/2017|HA|Victoria|03/18/2017
Vic,3025630304_ZZYPOU83_v1_4|B/California/28/2017|HA|Victoria|03/09/2017
Vic,3025628267_ZZYPOIAU_v1_4|B/California/84/2016|HA|Victoria|12/19/2016
